region_name,tiles,population,area_km2,population_density_km2,pw_access_prob,sw_access_prob,either_access_prob,dense_threshold,low_access_threshold_pw,low_access_threshold_sw,is_hotspot_pw,is_hotspot_sw,hotspot_score_pw,hotspot_score_sw
Uvwie,17,343847.060941,99.37007332470945,3460.2677590608023,0.6772965345349833,0.5255217840065257,0.7129033935313809,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.016187335323999855,0.02380060584460077
IdemiliSouth,15,254292.65088300002,110.61111863102526,2298.9791083414066,0.5196035954954951,0.3312059223355651,0.5216896206474229,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.01601020160826969,0.02228894287597435
Ihiala,36,413236.09821200004,221.3643723859742,1866.7687747487903,0.4158129333652915,0.2111945255841711,0.4158129333652915,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.01580900342511026,0.021346293266336868
NnewiSouth,26,313210.425504,168.51581752627771,1858.6411062282575,0.4264152917013996,0.18643644230490786,0.42671403696164384,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.015454506099433354,0.02192042915852989
Unuimo,14,138704.664441,85.07019443557525,1630.473109427801,0.3535594044655617,0.25328505990566275,0.36516283065165817,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.01527932927159318,0.01764942288670288
OgbomoshoNorth,32,341423.26250099996,196.07797932543355,1741.262653132174,0.3960983913210332,0.6152253914228416,0.6541292506662421,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.01524377393640852,0.009712537713636601
Andoni,32,325212.449944,187.48254750718286,1734.627858795979,0.39560340311742237,0.24421359970760806,0.40027851562808714,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.015198137005514504,0.01900498003760271
Okene,23,479668.3268839999,289.35861276591,1657.6950044754665,0.36929036917394636,0.09274313340935171,0.37185422238054816,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.015156402119623826,0.021802029370993
Zaria,49,585204.666834,301.3899553221559,1941.686033326739,0.46257574832704956,0.3364162796413462,0.4822865414366603,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.015127191156078676,0.01867827466787996
Oyi,24,309624.24701100006,131.16753995276247,2360.5249219624416,0.5606618084088565,0.3169255338012269,0.5683583595619304,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.015033827952049796,0.02337430298531238
Ekwusigo,17,202478.76367400002,106.70307842245022,1897.5906475009317,0.46234625787589273,0.18170573986319374,0.4624381045600495,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.014789967917150633,0.022509925824004094
Katsina,23,451996.778452,144.82033590456197,3121.086383544023,0.6740367505263465,0.464331075445548,0.6789719004421758,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.014748112960520672,0.024236185586952865
UdungUko,9,78362.44407800001,53.60173674018795,1461.9385274366996,0.30806846185053477,0.2331779119169826,0.31180665397503504,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.014664061233184353,0.016251211911341816
Orolu,13,147402.66462199998,86.92141349932622,1695.8153196984376,0.42010050697043627,0.7032562400102027,0.7106209605073494,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.01425585637133634,0.007294947611359934
IsialaMbano,29,309024.25298,182.66625262963066,1691.7424457519776,0.425311706563216,0.24809384648043223,0.425311706563216,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.014093816872573559,0.018439957371833376
Ogu/Bolo,8,80989.148194,51.92825829130844,1559.6353673112826,0.3840669292352903,0.23841707636600878,0.3848894955279039,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.01392575100686497,0.01721877695646356
Hadejia,7,140821.834647,47.20741265915904,2983.0449650724117,0.6782706910115085,0.31718383058758287,0.6782706910115085,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.013912733100198105,0.029527428357092666
Mbatoli,28,326085.190256,191.28347829771226,1704.722191158001,0.44673110857050513,0.28968522949232767,0.4501896902380838,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.013672624740660963,0.017553611734444922
CalabarSouth,21,277398.145243,181.7613179990446,1526.1671091340684,0.38363783081521563,0.2715593545520881,0.3887673510824513,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.013636411317255227,0.01611603819662173
Asari-Toru,12,213212.55926,91.38106344098631,2333.2247539195273,0.6020901102964376,0.28505589579102536,0.6068671202226635,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.013458706936243495,0.024181915110258117
Tai,17,172383.152506,101.15595739633025,1704.132479618583,0.45626783227287865,0.2370010483154344,0.45626783227287865,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.013432300800422549,0.018849043771450462
